feature,score
220X180,0.000594924161667
440AX32,0.00059493237
330X262,0.00059554234375
520X394,0.000597707021852
440AX173,0.0005979493924
400X95,0.000598175923438
440AX64,0.000598410648421
312X65,0.000599420102
750X239,0.000599722590909
310X12,0.000600782609886
310X109,0.000601186885556
344X1,0.00060178525
400X15,0.0006018860775
210X82,0.000602645016641
420X81,0.000603249882059
400X133,0.000603457
312X240,0.000603958
220X128,0.000603970307308
400X80,0.000607204138333
750X184,0.000607406
330X95,0.000607467933077
400X88,0.0006094553308
312X710,0.000612413768443
750X288,0.000612455254
360X220,0.000612957724
310X169,0.000613363990588
312X567,0.000613657825
312X724,0.000614207121154
220X116,0.000614528521552
330X940,0.0006147998664
344X123,0.000614981883636
400X57,0.000615457040667
750X135,0.000615469703448
520X311,0.000615836473333
400X35,0.000616639
750X1150,0.00061753385
220X9,0.000617548901102
440AX40,0.000617863922391
310X4,0.000618495380593
310X147,0.000620440832353
400X151,0.00062131330875
330X1158,0.0006219771
440AX122,0.000623125725333
360X999,0.000623141798
312X772,0.000623999963684
330X569,0.000624864404687
520X409,0.0006261471
360X671,0.000626499109
330X514,0.000627573783333
360X1150,0.000629440205
220X26,0.00063007789
340X181,0.000631653486387
330X198,0.00063203206
330X165,0.000634235125641
312X586,0.00063471433037
440AX65,0.0006350217708
330X345,0.00063520414
311X29,0.000636307
750X1368,0.00063645805
330X715,0.000636845
520X121,0.000636860161111
440AX136,0.000637708348437
750X297,0.0006402357
750X569,0.000640384673333
312X759,0.000643070156944
360X1356,0.000643608529167
360X971,0.000643987124912
344X165,0.000645641370645
750X1117,0.0006474765
210X88,0.000648055676613
330X372,0.000649015096667
311X110,0.000649618883226
312X6,0.00064999575
330X960,0.000650068054058
330X425,0.000650096587059
344X150,0.000650204361296
330X183,0.000651081017
340X41,0.000651209208333
330X868,0.000651531749
330X1054,0.000651551
330X234,0.000651656473913
750X995,0.0006526369275
330X338,0.000652644624118
360X384,0.000653963920769
310X101,0.000654734903437
210X200,0.000655941409737
520X244,0.000656411441667
340X85,0.000656684
330X755,0.000658556
312X778,0.000661678011111
340X34,0.00066171754
312X436,0.000664739342353
210X64,0.000665183224615
750X149,0.000666552110286
400X58,0.000666883419333
344X163,0.00066740246
312X238,0.000667506175882
330X49,0.000667900174
311X105,0.0006686794475
330X943,0.00066904153
360X1050,0.000669121407273
220X141,0.000671637522167
360X1111,0.000672996
360X522,0.00067345554
330X692,0.000674224284286
330X359,0.0006746115
440AX78,0.0006751402935
312X693,0.000675311351984
340X6,0.00067578915
210X52,0.000676905137219
750X1329,0.000677300025
312X486,0.000678876041
312X77,0.000679542949032
311X133,0.0006802120976
311X140,0.000680544
330X305,0.000680912884167
400X187,0.000681788624872
360X244,0.00068188106
440AX90,0.000682171008095
520X92,0.000682326545333
330X323,0.000683193141667
330X175,0.000687226880323
420X208,0.00068723307619
344X34,0.000688245088136
400X228,0.000688498
330X1053,0.00068876001375
360X1213,0.0006887626525
360X651,0.00068964835
750X1331,0.00069233
330X92,0.000693054779333
330X54,0.000693421496667
310X8,0.000694651497644
311X139,0.00069497045
400X78,0.00069604443875
750X617,0.000696199155714
311X169,0.000696965057895
330X331,0.0006972038944
750X374,0.000697965
310X154,0.0006988731428
440AX47,0.0006988740475
220X27,0.00069925510481
330X516,0.000699731427442
360X417,0.0007016524
312X132,0.000701844760789
520X395,0.000702376840952
330X150,0.000704840925
210X194,0.000705987582236
360X193,0.00070677003
330X242,0.000707773048
360X351,0.000707860333333
360X382,0.000708180844667
360X231,0.000708999480556
520X53,0.000712022747727
312X72,0.0007132425832
520X205,0.0007154292
520X291,0.000716056886667
330X576,0.000716066309444
360X1212,0.000716297188333
330X429,0.0007169553668
312X717,0.000717075806333
360X1062,0.000717432707222
220X177,0.000717585687297
312X76,0.000718558084583
312X723,0.0007196631172
310X121,0.000720380385098
330X455,0.000720433739452
312X64,0.000720894564466
210X69,0.000721274405822
312X448,0.00072148699
310X131,0.000721505455308
312X287,0.000722074133333
210X171,0.00072507059298
330X285,0.0007260877025
210X164,0.000727336726306
330X407,0.0007277637116
330X752,0.0007283055
220X185,0.000728317457037
312X764,0.0007291723132
420X75,0.000731898609787
344X26,0.000732814864706
360X1006,0.000736763721304
750X392,0.000736855249091
360X379,0.000737982751429
750X286,0.000738139188333
330X59,0.000738596126429
400X195,0.000739304116667
311X67,0.000739779797059
312X679,0.000742351667
330X98,0.000742938552785
312X752,0.00074357105
520X297,0.000744534507143
520X269,0.00074609533375
312X123,0.000746346822727
220X167,0.000747276703816
440AX127,0.000749859359605
520X68,0.000750567057857
330X302,0.000751645098649
210X143,0.000752791816143
750X169,0.000754303952
312X726,0.00075454049186
330X1134,0.000760071
360X362,0.000760297933333
340X124,0.000761011769231
360X585,0.000762572917778
330X128,0.000762617512041
312X725,0.000762774391522
420X78,0.000766826160392
440AX97,0.000767372751389
750X480,0.00076908969
520X5,0.000769380000571
330X573,0.000770485632
330X316,0.00077152634
330X163,0.000772123147143
420X138,0.000772125204
340X27,0.000772145961238
520X404,0.000772620008571
440AX60,0.00077271045
440AX51,0.00077437911451
440AX98,0.000774665026538
750X779,0.000774885
340X4,0.000779178894545
330X469,0.000782331427
520X294,0.000782605085714
330X135,0.000782688423443
210X173,0.000783799543544
440AX73,0.000784600123043
750X363,0.000786587166667
ERROR:#N/A_20,0.00078673069803
360X773,0.000786978496111
330X456,0.000787913449
520X160,0.000790206697317
360X318,0.000790776404211
440AX124,0.000791526602169
344X108,0.000793622391
344X139,0.00079400663
360X1208,0.000794903
360X681,0.00079676316375
400X148,0.000796957908462
520X239,0.000796972905616
440AX21,0.000797064821009
310X113,0.000798587862143
750X577,0.000802054
360X50,0.000802814
360X784,0.000802904365
360X338,0.000805159471818
440AX61,0.000805218633434
360X45,0.000805895945333
360X271,0.00080676649375
Chamber,0.000806806294921
750X499,0.000807420754615
210X124,0.000807684745294
750X233,0.000808827666667
310X148,0.000809200034571
330X841,0.000809934
360X349,0.000810762164
400X69,0.000814570644167
312X136,0.000817689765
360X1215,0.000818156166667
360X584,0.00081950553209
312X124,0.000820732924355
310X30,0.000821123290403
360X252,0.000822095632857
330X224,0.00082310587
440AX18,0.000823453820645
360X567,0.000824893651667
360X1105,0.00082509834617
312X112,0.00082573300512
312X719,0.000826002170256
360X499,0.000827750035538
340X19,0.000828254116316
520X217,0.000828534458333
750X379,0.000828988836667
312X145,0.000830329786471
440AX70,0.000831252031132
750X360,0.000831486395625
330X3,0.000831919781395
420X76,0.000833403895741
330X436,0.000833691356364
750X452,0.000834748175
520X342,0.000840671426
400X122,0.0008410170125
360X308,0.000842177462308
330X1103,0.0008433568
340X83,0.000845328908
210X159,0.000845434824144
312X701,0.000845442600714
520X48,0.000845859800667
750X348,0.000846089576364
210X139,0.000846565483269
420X88,0.000846963563158
520X213,0.000847382406
750X187,0.00084857958439
440AX31,0.000849363090204
312X78,0.000849601152222
400X34,0.0008498650975
330X512,0.000852051981081
360X117,0.000854246729079
750X528,0.000856552
310X153,0.000859143099136
420X79,0.000859432368904
220X11,0.000861768243125
312X223,0.000862748671111
210X66,0.000863430326788
750X851,0.000863462162727
312X439,0.000864021494375
210X58,0.000866168420794
330X472,0.000866612254
312X470,0.000866909958182
420X164,0.000867296
330X395,0.000868218909524
344X77,0.000868321813
440AX37,0.000868400881579
750X271,0.000868532946667
750X749,0.000869176333333
330X381,0.000869513647778
330X599,0.0008697169345
750X665,0.00086992849
520X374,0.000871300516667
312X711,0.00087155079129
312X141,0.000872275809028
330X332,0.000873342775714
210X153,0.000874642545338
210X44,0.000874931645455
360X464,0.000875283
400X196,0.000875758530455
330X1196,0.00087622358125
330X191,0.000879676100392
360X337,0.000880239045122
330X346,0.000882000745
210X8,0.000883315651925
360X245,0.000884506745
330X539,0.000886583064545
312X475,0.0008870385
420X136,0.000888607694118
440AX42,0.000888999773146
750X489,0.000890150343077
330X281,0.000890397591333
330X618,0.000891816785333
330X904,0.0008925733625
210X123,0.000892656105
750X409,0.000893248
312X675,0.000893696482222
750X137,0.0008938330325
360X275,0.000895098822222
520X307,0.000897487917778
312X246,0.000899395235833
330X468,0.000900505166667
360X587,0.000900809621818
312X474,0.0009030980495
750X1305,0.000903745898
330X208,0.000904194376389
360X643,0.000904356
440AX20,0.000905734103
344X169,0.000906521904825
360X129,0.000907274328889
750X1020,0.00090940265
520X118,0.000909976832727
330X506,0.000909994426667
310X42,0.000910928156
312X714,0.000911186388765
360X299,0.000911190526
210X87,0.000911310335971
220X193,0.000911314523469
360X300,0.0009114796
400X209,0.000911756866818
440AX74,0.000912963808793
330X166,0.000914004030526
311X10,0.00091408605375
340X173,0.000915630075059
520X159,0.000915828729615
360X1067,0.000918099
420X142,0.000918757054286
440AX91,0.000918994153824
312X89,0.000919581566667
312X702,0.000919583158037
750X241,0.000921294750556
440AX196,0.000924011171711
360X1061,0.000924294030656
330X559,0.000924383128056
440AX34,0.000926634132778
330X179,0.000928056757027
344X106,0.0009287759425
520X112,0.000933382702353
312X777,0.000933446945781
344X41,0.000935000701013
520X236,0.000937556430513
330X259,0.000937815455
330X566,0.000938381627424
330X486,0.00094040518625
440AX72,0.000940793289873
520X87,0.000941200028636
344X96,0.000942915295
340X20,0.000943483574286
340X161,0.000945528573448
400X211,0.000945826582
520X82,0.000947696347647
310X179,0.000947816153261
312X278,0.000948154
311X14,0.0009483390025
330X1104,0.000948345054444
310X99,0.000949334841538
440AX39,0.000950109796857
440AX43,0.000950178534
440AX110,0.000950244171791
344X121,0.000950293792
330X762,0.000950444005
330X351,0.0009521110728
750X1040,0.00095528998
330X362,0.000955392352778
300X11,0.000955550794
220X31,0.000957801815088
330X309,0.000958192826667
440AX102,0.000958373303
360X230,0.0009600955525
360X685,0.000960458696233
360X665,0.00096218692
360X31,0.000963337
440AX35,0.000963498744286
210X193,0.000963967918958
220X197,0.000964023224082
312X780,0.000964455196387
210X62,0.000965340365405
330X6,0.000969605710811
750X1,0.000970513310526
400X91,0.000970737079091
210X43,0.000972272632286
ERROR:#N/A_25,0.000972521070323
344X232,0.000975111581827
330X214,0.00097553748026
360X516,0.000976499
520X22,0.000977096905
400X56,0.00097720325
312X441,0.0009794939132
520X138,0.000980311466667
750X456,0.000980996035714
360X1358,0.000982397433333
520X57,0.000984420241
220X194,0.000985411752439
520X265,0.0009901786804
312X379,0.00099176971
360X25,0.000991921280127
210X210,0.000992126601503
220X142,0.000992696956089
220X28,0.000993787086065
330X597,0.000997839473704
330X536,0.000998759584444
750X403,0.000999701191143
420X77,0.00100172866569
750X675,0.00100616076
400X217,0.00100701555882
210X1,0.00100864947368
360X1007,0.001010821635
440AX8,0.00101137859324
420X13,0.00101327637692
344X235,0.00101404695991
750X434,0.001014093311
440AX12,0.00101430810683
750X1321,0.00101502459091
330X581,0.00101512912629
440AX87,0.00101629993771
311X61,0.00101660442571
330X861,0.00101677485
344X237,0.00101797326355
311X94,0.00102026882576
330X602,0.00102034764083
330X1063,0.00102054193429
340X121,0.00102089341357
520X161,0.00102303960879
330X142,0.00102329384083
400X208,0.00102365523964
330X585,0.00102438073
360X1140,0.00102674240167
330X769,0.00102686794818
310X105,0.00102715450628
360X199,0.00102798617176
440AX2,0.00103094253511
750X249,0.00103209498
750X188,0.00103423732222
330X139,0.00103591455303
330X121,0.00103633594646
750X311,0.00103671
440AX56,0.00103804295783
750X266,0.00103850043667
330X392,0.001039576616
360X1042,0.00104030436
310X107,0.00104147301153
330X774,0.00104174713333
310X168,0.00104174959571
420X33,0.00104207433696
312X783,0.00104227081886
750X370,0.00104416943118
360X133,0.00104567869384
330X448,0.00104579745983
750X605,0.00104683923462
330X149,0.00104790665031
440AX14,0.00104864774917
312X758,0.00105110606918
312X554,0.00105272287154
330X594,0.00105337185536
310X15,0.00105527167143
750X177,0.00105664158625
750X138,0.00105809206875
750X415,0.00105827630824
520X254,0.00105851047417
340X29,0.00105888764882
344X257,0.001060269185
520X231,0.00106043074909
520X403,0.00106157703102
750X1246,0.00106349426667
360X439,0.00106378438
520X130,0.00106478682
330X580,0.00106547410512
312X595,0.001066759852
330X226,0.001067512195
344X225,0.00106795621
311X145,0.001069480723
330X622,0.00106973941026
420X120,0.001071597725
520X23,0.00107308618467
750X567,0.00107410042125
360X1119,0.001077724925
312X290,0.00107845138176
330X967,0.00108166051667
520X411,0.00108208573295
330X265,0.00108465636042
750X657,0.00108661
750X263,0.00108661900857
520X181,0.00108731902875
750X765,0.00108809525406
344X209,0.001088747585
330X176,0.00108959573286
340X182,0.001092023898
310X11,0.00109294535286
750X319,0.001093788524
344X174,0.0010947150573
400X152,0.00109559453
440AX50,0.00109638501462
312X263,0.0010972759
312X704,0.0010987634875
220X130,0.001099709565
210X111,0.00110020427273
400X194,0.00110022910123
311X68,0.00110035533596
750X114,0.00110080376667
311X165,0.00110125716953
312X696,0.00110183199882
312X256,0.001102206482
440AX195,0.00110380271579
220X132,0.00110425117103
750X155,0.00110433683905
330X545,0.00110436407304
330X947,0.001104787
360X395,0.001105350134
400X22,0.00110693169375
440AX166,0.00110789439561
750X776,0.00111018666077
340X163,0.00111102262353
520X293,0.00111110694
220X173,0.00111232914213
310X202,0.00111699762042
344X39,0.00112009292545
344X25,0.001121599887
210X149,0.00112310296121
210X50,0.00112615298787
750X573,0.00112830065565
400X20,0.00113171181519
360X530,0.0011343702
210X85,0.00113446393726
360X370,0.00113885982875
310X201,0.0011388743625
344X200,0.0011389325592
330X858,0.0011395366825
340X183,0.00114067725289
220X30,0.00114383905957
520X106,0.0011467676085
520X415,0.00115053271333
360X304,0.00115243122
330X1101,0.00115311376167
330X790,0.00115529300667
400X85,0.00115586679714
330X1187,0.00115603204
360X223,0.00115619096
360X414,0.001156861022
750X143,0.0011575676595
330X674,0.001158353
400X87,0.00115918169667
330X630,0.00116335457167
344X22,0.0011653366086
360X315,0.00116688
360X359,0.00116904262275
520X126,0.00117156389091
310X176,0.0011728208575
330X503,0.001173148488
220X217,0.00117560250609
210X83,0.00117647635667
330X672,0.00118055733333
330X405,0.00118149058844
520X70,0.00118157645778
330X615,0.00118304997205
420X21,0.00118813207353
520X228,0.001189055175
440AX96,0.00118992779077
312X590,0.00119216688176
340X147,0.00119273943967
440AX187,0.00119338955125
330X212,0.00119458776412
360X188,0.00119551607435
344X194,0.00119562226313
360X119,0.0011958182566
750X159,0.00119745971227
330X1097,0.00120129811
360X478,0.00120334125667
400X134,0.00120417123333
220X55,0.00120450140762
344X263,0.00120488637737
330X321,0.00120518377
210X84,0.00120670203173
520X43,0.0012091488975
360X1391,0.001209943335
330X155,0.00121391841387
312X570,0.00121462145
210X81,0.00121540543665
312X604,0.00121714513333
330X361,0.00122035900967
360X113,0.0012235847649
210X195,0.00122363563755
330X389,0.001225943172
344X56,0.0012262962275
750X220,0.00123089524143
210X189,0.00123473739016
330X401,0.00123542324628
330X225,0.001235696248
330X116,0.00123595155667
360X348,0.00123606164784
210X122,0.00123798805167
330X544,0.00124062168577
420X73,0.00124198443045
311X203,0.00124321915595
440AX93,0.00124412231901
360X1246,0.00124444531267
344X79,0.00124791684647
330X4,0.00124929594235
210X128,0.00125063772864
330X386,0.001251182905
360X393,0.0012519386525
750X1202,0.00125293021667
310X164,0.00125790633333
312X267,0.00126008
312X785,0.00126070685308
330X893,0.00126080736684
520X237,0.00126428385657
750X554,0.001265715304
330X189,0.00126687676
312X95,0.0012706041
360X1039,0.00127320138073
210X219,0.00127379049114
360X1,0.0012755684764
310X207,0.00127774033535
360X766,0.00127795649538
210X74,0.00128279125146
312X577,0.00128326343333
210X12,0.00128396949406
310X5,0.00128585598426
440AX84,0.0012864829143
520X267,0.00128658076733
330X562,0.00128689681732
210X41,0.00128837099845
330X7,0.0012891670175
520X15,0.00129126979143
312X361,0.00129425472429
340X126,0.00129494739143
440AX199,0.00129543347339
440AX100,0.00129592308063
400X32,0.00129738445568
440AX22,0.00129810303316
360X130,0.001300152
360X661,0.00130047269032
330X1028,0.00130445
360X613,0.00130527188447
420X28,0.00130717791361
310X111,0.00130751750118
312X211,0.001311006058
400X14,0.00131137571373
360X787,0.00131228321
440AX19,0.00131228539938
312X779,0.00131342267744
311X11,0.00131365306131
312X703,0.00131432683063
330X264,0.00131517005379
330X532,0.00131695527571
312X138,0.00131695816241
210X89,0.00131820780295
750X238,0.00131867470978
330X1203,0.00131888173
312X139,0.00132171638857
210X145,0.00132366054405
440AX4,0.00132421775135
360X11,0.00132443097588
344X177,0.00132444741923
330X295,0.00132602811538
210X48,0.00132889895385
360X1201,0.00133089331882
310X44,0.00133194600498
330X541,0.00133753874228
330X195,0.00133816419333
210X39,0.00133859914458
330X383,0.00133971449333
311X136,0.00134012368143
312X579,0.00134227993714
360X26,0.0013487591532
750X854,0.0013497943825
312X789,0.00135176965133
360X253,0.00135393228
344X36,0.00135540045943
750X109,0.00136048505679
360X1072,0.00136270142333
750X250,0.00136897
750X1341,0.001372925775
344X261,0.00137348789682
440AX206,0.00137481669385
750X1270,0.00137632385222
440AX197,0.00137641370707
344X234,0.0013767912025
344X19,0.00137699645067
220X5,0.0013797527061
310X9,0.00138169234902
330X478,0.00138200966763
312X728,0.0013833312064
520X179,0.00138391729186
420X123,0.00138468371111
330X294,0.00138597534947
360X605,0.00138918883816
330X369,0.001394974764
750X208,0.00139761715556
750X1337,0.00140063814231
330X99,0.00140074640474
340X22,0.0014037934
520X232,0.00140555808933
340X196,0.00140849007976
520X153,0.00140975377333
312X61,0.00141255397759
330X185,0.00141281859
210X101,0.00141286788326
750X349,0.00141307570333
400X77,0.00141311687
440AX9,0.00141489977637
344X21,0.00141558203407
344X262,0.00141627941278
340X37,0.001416735
400X96,0.00142051708815
750X425,0.00142386842524
330X542,0.00142553307562
210X94,0.00142624591154
520X18,0.001428351655
360X211,0.00143075673613
312X782,0.00143076560412
440AX85,0.00143593466917
310X119,0.001436027585
330X476,0.001440620968
750X587,0.00144073524571
750X151,0.00144269678647
360X1271,0.00144515
750X176,0.00144628101647
520X3,0.00144719813175
520X8,0.00144755786222
330X286,0.00144954144364
330X410,0.0014496766781
330X211,0.0014568732902
400X16,0.00145867418537
400X205,0.00145997353727
312X735,0.00146387660905
440AX58,0.00146645149738
220X107,0.0014665151454
750X115,0.00146664500558
330X1212,0.00146713211636
520X218,0.001470030125
330X1274,0.00147118013696
330X669,0.00147134823706
360X1083,0.00147333149738
440AX83,0.00147456280595
ERROR:#N/A_5,0.00147459821511
ERROR:#N/A_15,0.00147474779462
360X47,0.001475280944
311X70,0.00147573079961
330X529,0.00147598466474
312X96,0.00147799778462
344X253,0.00147887913267
330X493,0.00148240796
330X993,0.001482415
360X1094,0.00148261822182
312X531,0.001484242392
360X447,0.00148662430633
330X1088,0.00149064819421
750X508,0.00149189014237
440AX15,0.00149529048059
360X185,0.00149610149375
360X307,0.0014966067007
400X66,0.00150015525
440AX119,0.00150033388889
520X266,0.00150138827872
312X88,0.001501756185
750X145,0.00150203108429
330X1098,0.0015024354088
330X23,0.00150576082489
750X751,0.00150883293154
312X115,0.00151041040385
750X788,0.00151583568
520X389,0.00151599760481
750X763,0.00151722357189
750X987,0.00151862051
312X722,0.00151881047014
330X81,0.00151889746234
330X325,0.00151971430786
311X5,0.00152152996714
520X225,0.00152169
344X190,0.00152303
420X80,0.00152563951487
344X245,0.00152617992317
520X149,0.00152820398444
360X449,0.00152824294333
344X81,0.00153081014195
360X511,0.00153274821947
312X718,0.0015328938416
750X477,0.00153710230909
360X502,0.00153803048
520X405,0.00153865550091
312X681,0.00153930396652
ERROR:#N/A_8,0.00153946536159
330X322,0.00153965689769
330X137,0.00154107969811
330X595,0.00154278325833
330X1232,0.001544781612
360X1017,0.00154746581475
344X208,0.00154835949133
360X329,0.00155061837239
312X259,0.00155178067091
330X1100,0.00155247339842
750X597,0.00155303447313
360X466,0.00155305752818
440AX213,0.00155980580163
520X197,0.001560933825
330X215,0.00156471310739
210X161,0.00156550793285
440AX29,0.00156559069378
220X172,0.0015668035886
360X415,0.0015669945675
360X125,0.00156945765654
750X455,0.00157239411972
440AX112,0.00157387245563
312X458,0.00157603597857
220X189,0.001577015145
360X689,0.001577489726
440AX140,0.00158106000789
440AX46,0.00158116310421
330X24,0.00158334644385
310X115,0.00158396706
750X285,0.00158437491522
330X601,0.00158452903386
750X1127,0.001584654445
311X90,0.00158781116663
312X111,0.00158944794368
520X52,0.00158975153455
360X677,0.00159160081
330X218,0.00159204707687
330X1198,0.001597222915
440AX189,0.00159904838057
344X176,0.00159959961957
312X117,0.00160040354468
520X288,0.001601124465
ERROR:#N/A_7,0.00160229238278
312X731,0.00160241030541
400X212,0.00160541633176
210X117,0.00160904191348
330X817,0.001612054985
330X492,0.00161411757364
750X1393,0.00161450743333
220X120,0.00161469346667
360X1288,0.001621728566
360X1313,0.00162201284182
330X272,0.0016264389
330X1061,0.0016276495
520X7,0.00162777070152
360X1018,0.00163112009667
330X144,0.00163154345612
312X602,0.0016325337225
360X623,0.00163281574308
420X19,0.00163382928273
210X181,0.00163677911875
344X229,0.00163820874673
750X368,0.00163822439643
750X663,0.00164065779038
330X651,0.00164440661067
750X219,0.00164541538
310X31,0.00164771050841
210X63,0.00164774314259
312X765,0.00164867127706
300X5,0.00164875582031
360X1396,0.00164972
750X199,0.001654962686
750X1391,0.0016553537325
311X3,0.001656784
750X378,0.001662144869
300X1,0.00166272100571
344X250,0.0016685242425
360X146,0.00166959
360X543,0.00167309290775
420X16,0.0016731512674
360X48,0.00167559812
312X233,0.001679072
520X55,0.0016793330775
440AX180,0.001680698784
360X989,0.00168077994846
440AX63,0.00168200419426
360X139,0.00168281721667
312X488,0.00168340524824
340X190,0.00168377655411
750X122,0.00168516154625
420X72,0.00168550593025
220X165,0.0016869065059
330X522,0.00168875608025
312X130,0.00168901789893
ERROR:#N/A_11,0.00169195431613
344X199,0.00169306047375
344X74,0.00169317666703
340X97,0.00169548454
440AX30,0.00169563071059
360X557,0.00169907833333
520X17,0.001706640534
220X175,0.00170691509125
330X966,0.00170794772556
360X513,0.00171124427
311X12,0.00171186347538
420X209,0.00171521405333
360X839,0.00171620737
440AX13,0.00171639857618
750X510,0.00172331535886
330X466,0.00172571445062
312X566,0.00172942049351
ERROR:#N/A_14,0.00173173295676
330X206,0.00173221158091
ERROR:#N/A_2,0.00173472267077
520X97,0.00173507589857
750X637,0.00173754824091
750X592,0.00173758285231
420X85,0.00174136705591
312X389,0.00174303
330X30,0.00174364475
440AX75,0.00174399262835
330X853,0.001748871
520X324,0.001752427895
344X221,0.00175247013286
340X177,0.00175260619842
330X409,0.00175435349838
330X231,0.00175493944486
330X353,0.00176032430889
440AX28,0.00176579653774
330X104,0.0017658467089
520X399,0.00177406613667
312X594,0.0017740863119
330X527,0.00177460697017
360X406,0.001775635732
750X274,0.00177673661
330X47,0.001778212718
440AX82,0.001786500365
311X75,0.00178661655907
330X887,0.001788828
360X694,0.0017891
312X60,0.00179352361108
360X437,0.00180107505333
440AX36,0.00180261940744
344X186,0.00180295088226
750X337,0.00180534254296
360X286,0.00180594
330X519,0.001812982144
210X146,0.0018137885808
210X222,0.00181388
360X335,0.00181544366571
210X130,0.00182008408607
520X393,0.00182184888833
312X673,0.00182237349791
311X9,0.00182282074767
310X29,0.00182404618086
360X529,0.00182545
420X74,0.0018270752337
750X141,0.00182767726277
220X195,0.00182939750952
330X329,0.00183289867625
360X519,0.00183661587077
312X637,0.00183709059583
440AX115,0.00183720372291
520X253,0.00184051117696
750X327,0.00184342803791
330X399,0.00184696999667
312X102,0.0018496846725
310X103,0.00184973653868
330X609,0.001851022365
440AX191,0.00185253388245
360X28,0.00185343132125
420X98,0.00185944278857
312X697,0.00186036196667
312X700,0.00186255093117
330X1239,0.001867
340X165,0.00187034952636
440AX94,0.00187269107277
312X268,0.001873198
440AX177,0.00187403086524
440AX141,0.00187602779
312X528,0.00187991846745
750X661,0.00188757118488
440AX77,0.00189082122263
750X1039,0.001892421514
750X488,0.00189420276375
311X77,0.00189588274444
360X34,0.00189601464965
330X546,0.00189624793667
312X58,0.00190027165866
330X526,0.00190197158571
210X47,0.0019021865905
330X319,0.001903261035
440AX130,0.00190564201097
210X95,0.00190725604984
330X9,0.00190753202296
210X129,0.00190824755429
220X12,0.00190907585796
520X83,0.00191411033
210X231,0.00192482762156
750X1289,0.001929015884
440AX113,0.00192954840712
360X127,0.0019308359615
330X311,0.0019320921016
750X436,0.00193240004923
440AX11,0.00193889089424
330X391,0.00194157141826
360X69,0.00194219041667
750X58,0.00194548924417
360X219,0.0019455223348
310X167,0.00194675
340X47,0.00195167702571
312X740,0.00195649159059
312X678,0.0019650879525
312X560,0.00196705629667
360X1127,0.001967487298
310X20,0.00197093806667
750X1204,0.00197183335143
312X283,0.001973290575
360X165,0.00197337124171
210X163,0.00197545495103
311X205,0.00197567735781
344X230,0.00197953834143
750X768,0.00198488032429
440AX69,0.00198639501951
310X156,0.0019871397812
312X446,0.00198858902143
340X188,0.00198897492908
330X204,0.00199052468316
520X258,0.00199355338403
750X253,0.00199849372545
750X340,0.0019986
440AX145,0.00200286661638
330X162,0.00200503116892
750X741,0.00200737711926
330X548,0.00200902887803
330X482,0.00201054016059
400X94,0.00201220898795
330X44,0.00201760527722
750X585,0.00202123174833
312X699,0.00202221131127
750X1018,0.00203054341333
440AX185,0.00203142037568
340X10,0.00203415223667
330X1064,0.00203735998333
344X164,0.00204263889526
750X242,0.00204295661222
310X32,0.00204496266433
520X412,0.00204503942846
440AX5,0.002045228126
312X695,0.00205128950585
312X592,0.00205279185
330X604,0.00205464428654
330X318,0.00206384445238
360X592,0.002071140587
520X177,0.00207458910017
440AX152,0.00207623371595
360X44,0.00207787238343
330X315,0.00208046771615
440AX120,0.00208143992267
440AX168,0.00208326209722
210X179,0.00208402965207
750X1212,0.002085646668
330X620,0.00208775508462
750X157,0.00208954085484
210X150,0.00209127931111
750X595,0.00210030827733
312X530,0.00210183859909
330X152,0.00210208504425
360X346,0.002103968635
311X134,0.00210723272895
210X46,0.00210904032214
360X456,0.00211583563333
750X777,0.00212248853333
220X6,0.00212797599434
440AX6,0.002130012252
750X99,0.00213701
220X124,0.00213848053909
330X823,0.0021471841
330X721,0.00215109666667
330X453,0.002152203118
310X155,0.00215431600722
750X1213,0.00215671758
344X213,0.00216156587643
520X35,0.002162788325
750X277,0.0021664429075
210X209,0.00216660509639
360X510,0.00216793034629
440AX44,0.00217846639115
310X96,0.00218016973701
440AX71,0.00218157181078
520X129,0.002184457166
210X54,0.00218744732121
360X4,0.00219302826115
520X264,0.00219742990838
330X219,0.00220074556083
520X33,0.00220545734
311X162,0.0022097099354
520X46,0.00220992911073
330X608,0.00221076136279
312X126,0.00221778345171
750X1394,0.00222391
330X1131,0.00222397
330X830,0.00222408
750X582,0.00223792879289
312X694,0.00224041005156
330X170,0.00224386829917
360X249,0.00224585
750X426,0.00224811689
750X532,0.00224977695138
344X243,0.00225036916868
312X729,0.0022536771894
310X6,0.00225753018465
210X131,0.0022578786763
330X485,0.00226262617355
360X639,0.00226367944636
311X193,0.00226383649088
750X466,0.00226437127375
360X987,0.00226473904611
360X23,0.0022667537207
750X685,0.00227110228767
440AX125,0.00227134942684
440AX162,0.00227442778225
330X1180,0.00227818291286
400X98,0.00228262931638
312X776,0.00228688448517
210X11,0.00229066358605
750X555,0.00229223099192
360X747,0.0022924853
360X378,0.002293426039
360X574,0.00229348913737
330X416,0.00229391828333
311X207,0.00229479671621
360X702,0.002301847654
520X388,0.00230362762679
360X1146,0.00230912195286
312X133,0.00231488917554
210X106,0.00231700629481
440AX109,0.00232192668155
440AX200,0.00232908916533
750X1002,0.002333086666
750X1294,0.002341943322
750X117,0.00234574159908
360X1245,0.00234609432448
360X874,0.00235239655667
420X20,0.00235343062
